x	 y	 z	 vx	 vy	 vz	 [v]
18.742664	 -6.475780	 -3.101243	 0.001377	 0.003197	 0.001381	 0.003745
18.744041	 -6.472583	 -3.099862	 0.001376	 0.003198	 0.001381	 0.003745
18.745417	 -6.469385	 -3.098481	 0.001375	 0.003198	 0.001381	 0.003745
18.746792	 -6.466187	 -3.097100	 0.001375	 0.003198	 0.001381	 0.003745
18.748167	 -6.462989	 -3.095718	 0.001374	 0.003198	 0.001381	 0.003745
18.749540	 -6.459791	 -3.094337	 0.001373	 0.003199	 0.001382	 0.003745
18.750914	 -6.456593	 -3.092955	 0.001373	 0.003199	 0.001382	 0.003745
18.752287	 -6.453394	 -3.091574	 0.001372	 0.003199	 0.001382	 0.003745
18.753658	 -6.450195	 -3.090192	 0.001371	 0.003199	 0.001382	 0.003745
18.755030	 -6.446996	 -3.088810	 0.001370	 0.003200	 0.001382	 0.003745
18.756401	 -6.443796	 -3.087428	 0.001370	 0.003200	 0.001382	 0.003745
18.757771	 -6.440597	 -3.086046	 0.001369	 0.003200	 0.001382	 0.003745
18.759140	 -6.437397	 -3.084663	 0.001368	 0.003200	 0.001382	 0.003745
18.760508	 -6.434196	 -3.083281	 0.001368	 0.003200	 0.001382	 0.003745
18.761875	 -6.430996	 -3.081898	 0.001367	 0.003201	 0.001383	 0.003745
18.763243	 -6.427795	 -3.080516	 0.001366	 0.003201	 0.001383	 0.003745
18.764608	 -6.424594	 -3.079133	 0.001366	 0.003201	 0.001383	 0.003745
18.765974	 -6.421393	 -3.077750	 0.001365	 0.003201	 0.001383	 0.003745
18.767340	 -6.418192	 -3.076367	 0.001364	 0.003202	 0.001383	 0.003745
18.768703	 -6.414990	 -3.074984	 0.001364	 0.003202	 0.001383	 0.003745
18.770067	 -6.411788	 -3.073601	 0.001363	 0.003202	 0.001383	 0.003745
18.771431	 -6.408587	 -3.072218	 0.001362	 0.003202	 0.001383	 0.003745
18.772793	 -6.405384	 -3.070835	 0.001362	 0.003203	 0.001384	 0.003745
18.774155	 -6.402182	 -3.069451	 0.001361	 0.003203	 0.001384	 0.003745
18.775515	 -6.398979	 -3.068068	 0.001360	 0.003203	 0.001384	 0.003745
18.776875	 -6.395776	 -3.066684	 0.001359	 0.003203	 0.001384	 0.003745
18.778234	 -6.392572	 -3.065300	 0.001359	 0.003204	 0.001384	 0.003745
18.779593	 -6.389369	 -3.063916	 0.001358	 0.003204	 0.001384	 0.003745
18.780951	 -6.386165	 -3.062532	 0.001357	 0.003204	 0.001384	 0.003745
18.782309	 -6.382961	 -3.061148	 0.001357	 0.003204	 0.001384	 0.003745
18.783665	 -6.379757	 -3.059763	 0.001356	 0.003204	 0.001384	 0.003745
18.785021	 -6.376553	 -3.058379	 0.001355	 0.003205	 0.001385	 0.003745
18.786377	 -6.373348	 -3.056994	 0.001355	 0.003205	 0.001385	 0.003745
18.787731	 -6.370143	 -3.055610	 0.001354	 0.003205	 0.001385	 0.003745
18.789085	 -6.366938	 -3.054225	 0.001353	 0.003205	 0.001385	 0.003745
18.790440	 -6.363732	 -3.052840	 0.001353	 0.003206	 0.001385	 0.003745
18.791792	 -6.360527	 -3.051455	 0.001352	 0.003206	 0.001385	 0.003745
18.793144	 -6.357321	 -3.050070	 0.001351	 0.003206	 0.001385	 0.003745
18.794495	 -6.354115	 -3.048685	 0.001351	 0.003206	 0.001385	 0.003745
18.795845	 -6.350908	 -3.047300	 0.001350	 0.003207	 0.001385	 0.003745
18.797195	 -6.347702	 -3.045914	 0.001349	 0.003207	 0.001386	 0.003745
18.798544	 -6.344495	 -3.044529	 0.001348	 0.003207	 0.001386	 0.003745
18.799892	 -6.341288	 -3.043143	 0.001348	 0.003207	 0.001386	 0.003745
18.801241	 -6.338080	 -3.041758	 0.001347	 0.003208	 0.001386	 0.003745
18.802588	 -6.334873	 -3.040372	 0.001346	 0.003208	 0.001386	 0.003745
18.803934	 -6.331665	 -3.038986	 0.001346	 0.003208	 0.001386	 0.003745
18.805281	 -6.328457	 -3.037600	 0.001345	 0.003208	 0.001386	 0.003745
18.806625	 -6.325249	 -3.036213	 0.001344	 0.003208	 0.001386	 0.003745
18.807970	 -6.322040	 -3.034827	 0.001344	 0.003209	 0.001386	 0.003745
18.809313	 -6.318831	 -3.033441	 0.001343	 0.003209	 0.001387	 0.003745
18.810656	 -6.315622	 -3.032054	 0.001342	 0.003209	 0.001387	 0.003745
18.811998	 -6.312413	 -3.030668	 0.001342	 0.003209	 0.001387	 0.003745
18.813339	 -6.309204	 -3.029281	 0.001341	 0.003210	 0.001387	 0.003745
18.814680	 -6.305994	 -3.027894	 0.001340	 0.003210	 0.001387	 0.003745
18.816021	 -6.302784	 -3.026507	 0.001340	 0.003210	 0.001387	 0.003745
18.817360	 -6.299574	 -3.025120	 0.001339	 0.003210	 0.001387	 0.003745
18.818699	 -6.296364	 -3.023733	 0.001338	 0.003211	 0.001387	 0.003745
18.820038	 -6.293154	 -3.022346	 0.001337	 0.003211	 0.001387	 0.003745
18.821375	 -6.289943	 -3.020958	 0.001337	 0.003211	 0.001388	 0.003745
18.822712	 -6.286732	 -3.019571	 0.001336	 0.003211	 0.001388	 0.003745
18.824047	 -6.283521	 -3.018183	 0.001335	 0.003211	 0.001388	 0.003745
18.825382	 -6.280310	 -3.016795	 0.001335	 0.003212	 0.001388	 0.003745
18.826717	 -6.277098	 -3.015407	 0.001334	 0.003212	 0.001388	 0.003745
18.828051	 -6.273886	 -3.014019	 0.001333	 0.003212	 0.001388	 0.003745
18.829384	 -6.270674	 -3.012631	 0.001333	 0.003212	 0.001388	 0.003745
18.830717	 -6.267462	 -3.011243	 0.001332	 0.003213	 0.001388	 0.003745
18.832048	 -6.264249	 -3.009855	 0.001331	 0.003213	 0.001388	 0.003745
18.833380	 -6.261036	 -3.008466	 0.001331	 0.003213	 0.001389	 0.003745
18.834711	 -6.257823	 -3.007078	 0.001330	 0.003213	 0.001389	 0.003745
18.836040	 -6.254610	 -3.005689	 0.001329	 0.003213	 0.001389	 0.003745
18.837370	 -6.251397	 -3.004301	 0.001328	 0.003214	 0.001389	 0.003745
18.838699	 -6.248183	 -3.002912	 0.001328	 0.003214	 0.001389	 0.003745
18.840027	 -6.244969	 -3.001523	 0.001327	 0.003214	 0.001389	 0.003745
18.841354	 -6.241755	 -3.000134	 0.001326	 0.003214	 0.001389	 0.003745
